12 Aug 2020 17:05:11	41.44	1012.76	24.19	4.22
12 Aug 2020 17:05:12	41.39	1012.74	24.18	4.42
12 Aug 2020 17:05:12	41.57	1012.74	24.19	4.19
12 Aug 2020 17:05:12	41.41	1012.71	24.19	4.39
12 Aug 2020 17:05:12	41.47	1012.74	24.19	4.26
12 Aug 2020 17:05:12	41.44	1012.73	24.19	4.26
12 Aug 2020 17:05:13	41.41	1012.74	24.20	4.28
12 Aug 2020 17:05:13	41.48	1012.73	24.20	4.35
12 Aug 2020 17:05:13	41.41	1012.74	24.19	4.15
12 Aug 2020 17:05:13	41.43	1012.72	24.19	4.28
12 Aug 2020 17:05:13	41.41	1012.71	24.19	4.51
12 Aug 2020 17:05:13	41.50	1012.74	24.19	4.71
12 Aug 2020 17:05:14	41.41	1012.70	24.19	4.49
12 Aug 2020 17:05:14	41.55	1012.72	24.19	4.43
12 Aug 2020 17:05:14	41.38	1012.70	24.20	4.43
12 Aug 2020 17:05:14	41.61	1012.73	24.18	4.22
12 Aug 2020 17:05:14	41.65	1012.70	24.19	4.50
12 Aug 2020 17:05:15	41.37	1012.74	24.20	4.19
12 Aug 2020 17:05:15	41.25	1012.72	24.19	4.45
12 Aug 2020 17:05:15	41.38	1012.74	24.19	4.56
12 Aug 2020 17:05:15	41.36	1012.73	24.20	4.50
12 Aug 2020 17:05:15	41.44	1012.74	24.17	4.21
12 Aug 2020 17:05:15	41.42	1012.75	24.19	3.97
12 Aug 2020 17:05:16	41.33	1012.72	24.20	4.32
12 Aug 2020 17:05:16	41.37	1012.76	24.20	4.21
12 Aug 2020 17:05:16	41.45	1012.74	24.19	4.35
12 Aug 2020 17:05:16	41.41	1012.73	24.19	4.35
12 Aug 2020 17:05:16	41.41	1012.71	24.21	4.53
12 Aug 2020 17:05:16	41.13	1012.73	24.19	4.22
12 Aug 2020 17:05:17	41.42	1012.72	24.20	4.21
12 Aug 2020 17:05:17	41.36	1012.71	24.20	4.33
12 Aug 2020 17:05:17	41.27	1012.71	24.20	4.26
12 Aug 2020 17:05:17	41.27	1012.76	24.20	4.21
